,paths,slide_ids,targets,preds,probs
209,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-P4-A5E7-01A-03-TS3/TCGA-P4-A5E7-01A-03-TS3_X_14848_Y_3584.png,TCGA-P4-A5E7-01A-03-TS3,0,0,0.9812062382698059
435,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-Q2-A5QZ-01A-01-TSA/TCGA-Q2-A5QZ-01A-01-TSA_X_4608_Y_2048.png,TCGA-Q2-A5QZ-01A-01-TSA,0,0,0.9812608957290649
315,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-7058-01A-01-BS1/TCGA-BQ-7058-01A-01-BS1_X_5120_Y_5120.png,TCGA-BQ-7058-01A-01-BS1,0,0,0.9812941551208496
131,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_3072_Y_3584.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.981369137763977
264,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5879-01A-01-BS1/TCGA-BQ-5879-01A-01-BS1_X_8192_Y_4096.png,TCGA-BQ-5879-01A-01-BS1,0,0,0.9815319776535034
600,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_18432_Y_9728.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.9816051125526428
428,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DW-7837-01A-01-BS1/TCGA-DW-7837-01A-01-BS1_X_1024_Y_6656.png,TCGA-DW-7837-01A-01-BS1,0,0,0.9816462397575378
303,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5879-01A-01-BS1/TCGA-BQ-5879-01A-01-BS1_X_9216_Y_4608.png,TCGA-BQ-5879-01A-01-BS1,0,0,0.9816941618919373
30,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-MH-A560-01A-01-TSA/TCGA-MH-A560-01A-01-TSA_X_3584_Y_3584.png,TCGA-MH-A560-01A-01-TSA,0,0,0.9820249080657959
272,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6135-01A-01-TS1/TCGA-DZ-6135-01A-01-TS1_X_3072_Y_6144.png,TCGA-DZ-6135-01A-01-TS1,0,0,0.9822892546653748
532,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_16384_Y_8704.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.9822899699211121
347,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6135-01A-01-TS1/TCGA-DZ-6135-01A-01-TS1_X_6144_Y_3584.png,TCGA-DZ-6135-01A-01-TS1,0,0,0.9825857877731323
216,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_8192_Y_1536.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.9827720522880554
161,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5879-01A-01-BS1/TCGA-BQ-5879-01A-01-BS1_X_5632_Y_12288.png,TCGA-BQ-5879-01A-01-BS1,0,0,0.9827948212623596
781,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9KA-01A-01-TS1/TCGA-5P-A9KA-01A-01-TS1_X_17920_Y_5632.png,TCGA-5P-A9KA-01A-01-TS1,0,0,0.9828698039054871
200,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_7168_Y_2560.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.9828909039497375
266,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6135-01A-01-TS1/TCGA-DZ-6135-01A-01-TS1_X_3072_Y_2560.png,TCGA-DZ-6135-01A-01-TS1,0,0,0.9829177260398865
374,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JW-01A-01-TS1/TCGA-5P-A9JW-01A-01-TS1_X_23040_Y_3072.png,TCGA-5P-A9JW-01A-01-TS1,0,0,0.9831113815307617
375,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JW-01A-01-TS1/TCGA-5P-A9JW-01A-01-TS1_X_23040_Y_3584.png,TCGA-5P-A9JW-01A-01-TS1,0,0,0.9831437468528748
178,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_5632_Y_5120.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.9831613302230835
962,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9KA-01A-01-TS1/TCGA-5P-A9KA-01A-01-TS1_X_24064_Y_14848.png,TCGA-5P-A9KA-01A-01-TS1,0,0,0.9831684827804565
652,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_2048_Y_512.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.983302891254425
422,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-AL-3466-01A-01-TS1/TCGA-AL-3466-01A-01-TS1_X_1024_Y_512.png,TCGA-AL-3466-01A-01-TS1,0,0,0.983327329158783
924,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-IA-A83T-01A-01-TS1/TCGA-IA-A83T-01A-01-TS1_X_15872_Y_1536.png,TCGA-IA-A83T-01A-01-TS1,0,0,0.9834764003753662
418,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DW-7837-01A-01-BS1/TCGA-DW-7837-01A-01-BS1_X_0_Y_3072.png,TCGA-DW-7837-01A-01-BS1,0,0,0.9836781024932861
258,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6135-01A-01-TS1/TCGA-DZ-6135-01A-01-TS1_X_2560_Y_6656.png,TCGA-DZ-6135-01A-01-TS1,0,0,0.984071671962738
656,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_2048_Y_6656.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.9842168092727661
369,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-Q2-A5QZ-01A-01-TSA/TCGA-Q2-A5QZ-01A-01-TSA_X_20480_Y_3584.png,TCGA-Q2-A5QZ-01A-01-TSA,0,0,0.9844669103622437
166,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-2Z-A9JM-01A-01-TS1/TCGA-2Z-A9JM-01A-01-TS1_X_17408_Y_4096.png,TCGA-2Z-A9JM-01A-01-TS1,0,0,0.9846702814102173
239,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6135-01A-01-TS1/TCGA-DZ-6135-01A-01-TS1_X_1536_Y_1536.png,TCGA-DZ-6135-01A-01-TS1,0,0,0.98468416929245
132,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_3072_Y_4096.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.9847004413604736
221,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_8192_Y_512.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.9848874807357788
995,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9KA-01A-01-TS1/TCGA-5P-A9KA-01A-01-TS1_X_25600_Y_13824.png,TCGA-5P-A9KA-01A-01-TS1,0,0,0.9849677681922913
130,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5890-01A-01-BS1/TCGA-BQ-5890-01A-01-BS1_X_8192_Y_8192.png,TCGA-BQ-5890-01A-01-BS1,0,0,0.9852109551429749
245,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6135-01A-01-TS1/TCGA-DZ-6135-01A-01-TS1_X_2048_Y_6656.png,TCGA-DZ-6135-01A-01-TS1,0,0,0.985374927520752
138,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_3584_Y_4096.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.9854180812835693
345,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JW-01A-01-TS1/TCGA-5P-A9JW-01A-01-TS1_X_19968_Y_5120.png,TCGA-5P-A9JW-01A-01-TS1,0,0,0.9855389595031738
399,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JW-01A-01-TS1/TCGA-5P-A9JW-01A-01-TS1_X_4608_Y_1536.png,TCGA-5P-A9JW-01A-01-TS1,0,0,0.9856335520744324
352,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JW-01A-01-TS1/TCGA-5P-A9JW-01A-01-TS1_X_2048_Y_2048.png,TCGA-5P-A9JW-01A-01-TS1,0,0,0.9858571290969849
380,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JW-01A-01-TS1/TCGA-5P-A9JW-01A-01-TS1_X_2560_Y_2560.png,TCGA-5P-A9JW-01A-01-TS1,0,0,0.9861121773719788
356,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-Q2-A5QZ-01A-01-TSA/TCGA-Q2-A5QZ-01A-01-TSA_X_19968_Y_4096.png,TCGA-Q2-A5QZ-01A-01-TSA,0,0,0.9861657619476318
378,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JW-01A-01-TS1/TCGA-5P-A9JW-01A-01-TS1_X_2560_Y_1536.png,TCGA-5P-A9JW-01A-01-TS1,0,0,0.9862455129623413
160,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_5120_Y_1024.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.9865025281906128
264,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-P4-A5E7-01A-03-TS3/TCGA-P4-A5E7-01A-03-TS3_X_4096_Y_512.png,TCGA-P4-A5E7-01A-03-TS3,0,0,0.9866851568222046
220,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_8192_Y_3584.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.9867330193519592
186,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_6144_Y_4608.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.98680579662323
378,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-G7-6789-01A-01-BS1/TCGA-G7-6789-01A-01-BS1_X_1536_Y_3072.png,TCGA-G7-6789-01A-01-BS1,0,0,0.9868484735488892
384,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-AL-3466-01A-01-BS1/TCGA-AL-3466-01A-01-BS1_X_2048_Y_2560.png,TCGA-AL-3466-01A-01-BS1,0,0,0.9870606660842896
19,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5890-01A-01-BS1/TCGA-BQ-5890-01A-01-BS1_X_5632_Y_10240.png,TCGA-BQ-5890-01A-01-BS1,0,0,0.987068772315979
716,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-HE-7130-01A-01-BS1/TCGA-HE-7130-01A-01-BS1_X_0_Y_4608.png,TCGA-HE-7130-01A-01-BS1,0,0,0.9870986342430115
700,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-B9-A69E-01A-01-TS1/TCGA-B9-A69E-01A-01-TS1_X_1024_Y_1536.png,TCGA-B9-A69E-01A-01-TS1,0,0,0.9873725771903992
151,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5890-01A-01-BS1/TCGA-BQ-5890-01A-01-BS1_X_8704_Y_9728.png,TCGA-BQ-5890-01A-01-BS1,0,0,0.9873946905136108
957,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5890-01A-01-BS1/TCGA-BQ-5890-01A-01-BS1_X_11776_Y_12800.png,TCGA-BQ-5890-01A-01-BS1,0,0,0.9875263571739197
193,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_6656_Y_3584.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.9875512719154358
993,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5890-01A-01-BS1/TCGA-BQ-5890-01A-01-BS1_X_3072_Y_3584.png,TCGA-BQ-5890-01A-01-BS1,0,0,0.9875890612602234
991,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-IA-A83T-01A-01-TS1/TCGA-IA-A83T-01A-01-TS1_X_34816_Y_3584.png,TCGA-IA-A83T-01A-01-TS1,0,0,0.9877955913543701
660,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_2560_Y_1024.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.9879279732704163
727,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_4608_Y_7168.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.9882529377937317
241,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6135-01A-01-TS1/TCGA-DZ-6135-01A-01-TS1_X_2048_Y_2048.png,TCGA-DZ-6135-01A-01-TS1,0,0,0.9882552623748779
494,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_1536_Y_2560.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.988260805606842
41,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5879-01A-01-BS1/TCGA-BQ-5879-01A-01-BS1_X_15872_Y_6656.png,TCGA-BQ-5879-01A-01-BS1,0,0,0.9882718920707703
386,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JW-01A-01-TS1/TCGA-5P-A9JW-01A-01-TS1_X_3072_Y_512.png,TCGA-5P-A9JW-01A-01-TS1,0,0,0.988281786441803
666,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_2560_Y_4096.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.9884307384490967
141,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_3584_Y_5632.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.9885348677635193
442,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-Q2-A5QZ-01A-01-TSA/TCGA-Q2-A5QZ-01A-01-TSA_X_4608_Y_5632.png,TCGA-Q2-A5QZ-01A-01-TSA,0,0,0.9887617230415344
533,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_16384_Y_9216.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.9887734055519104
134,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5879-01A-01-BS1/TCGA-BQ-5879-01A-01-BS1_X_5120_Y_10752.png,TCGA-BQ-5879-01A-01-BS1,0,0,0.9889312386512756
301,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-Q2-A5QZ-01A-01-TSA/TCGA-Q2-A5QZ-01A-01-TSA_X_16896_Y_6656.png,TCGA-Q2-A5QZ-01A-01-TSA,0,0,0.9889933466911316
733,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_5120_Y_3584.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.989009439945221
760,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-B9-A69E-01A-01-TS1/TCGA-B9-A69E-01A-01-TS1_X_512_Y_1536.png,TCGA-B9-A69E-01A-01-TS1,0,0,0.9890679717063904
408,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_12800_Y_3072.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.9892584681510925
739,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_5120_Y_6656.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.9892706871032715
390,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JW-01A-01-TS1/TCGA-5P-A9JW-01A-01-TS1_X_3584_Y_2560.png,TCGA-5P-A9JW-01A-01-TS1,0,0,0.9892796874046326
923,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-IA-A83T-01A-01-TS1/TCGA-IA-A83T-01A-01-TS1_X_1536_Y_2048.png,TCGA-IA-A83T-01A-01-TS1,0,0,0.9892998933792114
209,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5879-01A-01-BS1/TCGA-BQ-5879-01A-01-BS1_X_6656_Y_5120.png,TCGA-BQ-5879-01A-01-BS1,0,0,0.9893434047698975
184,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_6144_Y_3584.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.9894030094146729
342,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JW-01A-01-TS1/TCGA-5P-A9JW-01A-01-TS1_X_19968_Y_3584.png,TCGA-5P-A9JW-01A-01-TS1,0,0,0.9894229769706726
933,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5890-01A-01-BS1/TCGA-BQ-5890-01A-01-BS1_X_10752_Y_11776.png,TCGA-BQ-5890-01A-01-BS1,0,0,0.9894452691078186
393,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JW-01A-01-TS1/TCGA-5P-A9JW-01A-01-TS1_X_4096_Y_1536.png,TCGA-5P-A9JW-01A-01-TS1,0,0,0.9895087480545044
371,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JW-01A-01-TS1/TCGA-5P-A9JW-01A-01-TS1_X_22528_Y_3584.png,TCGA-5P-A9JW-01A-01-TS1,0,0,0.989875078201294
351,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6135-01A-01-TS1/TCGA-DZ-6135-01A-01-TS1_X_6144_Y_5632.png,TCGA-DZ-6135-01A-01-TS1,0,0,0.9898949265480042
141,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5879-01A-01-BS1/TCGA-BQ-5879-01A-01-BS1_X_5120_Y_2048.png,TCGA-BQ-5879-01A-01-BS1,0,0,0.9899471402168274
486,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-Q2-A5QZ-01A-01-TSA/TCGA-Q2-A5QZ-01A-01-TSA_X_6144_Y_4608.png,TCGA-Q2-A5QZ-01A-01-TSA,0,0,0.9899680614471436
207,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_7680_Y_1536.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.9900100827217102
507,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_15872_Y_4096.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.9900749325752258
118,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5890-01A-01-BS1/TCGA-BQ-5890-01A-01-BS1_X_8192_Y_10240.png,TCGA-BQ-5890-01A-01-BS1,0,0,0.9901300072669983
88,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-BQ-5890-01A-01-BS1/TCGA-BQ-5890-01A-01-BS1_X_7168_Y_15872.png,TCGA-BQ-5890-01A-01-BS1,0,0,0.9901575446128845
1023,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-MH-A560-01A-01-TSA/TCGA-MH-A560-01A-01-TSA_X_2048_Y_3072.png,TCGA-MH-A560-01A-01-TSA,0,0,0.9901956915855408
716,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9JZ-01A-01-TS1/TCGA-5P-A9JZ-01A-01-TS1_X_4608_Y_1024.png,TCGA-5P-A9JZ-01A-01-TS1,0,0,0.9902820587158203
554,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-B1-A655-01A-01-TS1/TCGA-B1-A655-01A-01-TS1_X_26112_Y_6144.png,TCGA-B1-A655-01A-01-TS1,0,0,0.9904028177261353
1005,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9KA-01A-01-TS1/TCGA-5P-A9KA-01A-01-TS1_X_26112_Y_13312.png,TCGA-5P-A9KA-01A-01-TS1,0,0,0.9904692769050598
179,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6131-01A-01-TS1/TCGA-DZ-6131-01A-01-TS1_X_6144_Y_1024.png,TCGA-DZ-6131-01A-01-TS1,0,0,0.9905019998550415
994,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-5P-A9KA-01A-01-TS1/TCGA-5P-A9KA-01A-01-TS1_X_25600_Y_13312.png,TCGA-5P-A9KA-01A-01-TS1,0,0,0.9905233979225159
242,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6135-01A-01-TS1/TCGA-DZ-6135-01A-01-TS1_X_2048_Y_5120.png,TCGA-DZ-6135-01A-01-TS1,0,0,0.9905626773834229
303,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6135-01A-01-TS1/TCGA-DZ-6135-01A-01-TS1_X_4096_Y_5632.png,TCGA-DZ-6135-01A-01-TS1,0,0,0.9907077550888062
349,/ssd_scratch/cvit/ashishmenon/KIRP/test_data_for_expt/cancer/TCGA-DZ-6135-01A-01-TS1/TCGA-DZ-6135-01A-01-TS1_X_6144_Y_4608.png,TCGA-DZ-6135-01A-01-TS1,0,0,0.9907512664794922
